k,l,t,current_theta,current_thetadot,force,next_theta,next_thetadot,reward
12421,42,121,0.9010687897204839,3.9712906305678453,-3,0.9208764051534467,3.9615230865925635,-14.809433284402262
12422,42,122,0.9208764051534467,3.9615230865925635,-3,0.940671586170015,3.959036203313666,-14.991711931052889
12423,42,123,0.940671586170015,3.959036203313666,0,0.9627049831971144,4.406679405419877,-6.57588676157795
12424,42,124,0.9627049831971144,4.406679405419877,0,0.9869966257150734,4.858328503591802,-7.23114728074596
12425,42,125,0.9869966257150734,4.858328503591802,-3,1.0113534132686803,4.871357510721396,-16.487191032377225
12426,42,126,1.0113534132686803,4.871357510721396,3,1.0402448810284461,5.778293551953172,-17.74941469978379
12427,42,127,1.0402448810284461,5.778293551953172,3,1.0736791975608186,6.686863306474495,-19.23534918432172
12428,42,128,1.0736791975608186,6.686863306474495,-3,1.107237810879564,6.711722663749075,-19.634599960715143
12429,42,129,1.107237810879564,6.711722663749075,-3,1.1409657197359655,6.745581771280287,-20.059301211365938
12430,42,130,1.1409657197359655,6.745581771280287,3,1.179335757541854,7.6740075611776755,-21.843203349985306
12431,42,131,1.179335757541854,7.6740075611776755,-3,1.2179252670602125,7.717901903671716,-22.3733107601884
12432,42,132,1.2179252670602125,7.717901903671716,0,1.2589895991767244,8.21286642330236,-14.670391542876576
12433,42,133,1.2589895991767244,8.21286642330236,3,1.3047641890501454,9.154917974684217,-25.893300257458034
12434,42,134,1.3047641890501454,9.154917974684217,3,1.3552500576907165,10.097173728114218,-28.378805323925448
12435,42,135,1.3552500576907165,10.097173728114218,0,1.4082297572879632,10.595939919449354,-21.142949524214615
12436,42,136,1.4082297572879632,10.595939919449354,0,1.4637128780705335,11.096624156514062,-23.025783714240767
12437,42,137,1.4637128780705335,11.096624156514062,0,1.5217015227158097,11.597728929055247,-25.028609252362564
12438,42,138,1.5217015227158097,11.597728929055247,0,1.582189074915751,12.09751043998827,-27.151587228476316
12439,42,139,1.582189074915751,12.09751043998827,0,1.6451589367929884,12.593972375447473,-29.393553655902586
12440,42,140,1.6451589367929884,12.593972375447473,-3,1.708367770680097,12.641766777421726,-39.57402892496479
12441,42,141,1.708367770680097,12.641766777421726,0,1.7740093255914617,13.128310982272952,-32.970800361154225
12442,42,142,1.7740093255914617,13.128310982272952,3,1.844246628603634,14.047460602434482,-45.739343073274256
12443,42,143,1.844246628603634,14.047460602434482,0,1.9167782761898418,14.506329517241538,-39.413554406645815
12444,42,144,1.9167782761898418,14.506329517241538,0,1.9915203677206321,14.948418306158059,-42.176287860818746
12445,42,145,1.9915203677206321,14.948418306158059,-3,2.0661568426943013,14.927294994733876,-52.62743407904313
12446,42,146,2.0661568426943013,14.927294994733876,3,2.145021648200149,15.772961101169505,-56.88421954613706
12447,42,147,2.145021648200149,15.772961101169505,3,2.2279617874564877,16.588027851267768,-61.335335431275055
12448,42,148,2.2279617874564877,16.588027851267768,3,2.314802640915091,17.368170691720678,-65.95689164961192
12449,42,149,2.314802640915091,17.368170691720678,0,2.4031315345532347,17.665778727628748,-60.08317966717497
12450,42,150,2.4031315345532347,17.665778727628748,3,2.4949663476586608,18.366962621085253,-73.85881697218028
12451,42,151,2.4949663476586608,18.366962621085253,3,2.590069483525877,19.020627173443245,-78.72072545457277
12452,42,152,2.590069483525877,19.020627173443245,0,2.685966449270951,19.179393149014867,-72.85699098949385
12453,42,153,2.685966449270951,19.179393149014867,0,2.782401861946772,19.28708253516413,-75.90795587864764
12454,42,154,2.782401861946772,19.28708253516413,-3,2.876893405686581,18.898308747961877,-86.09718569174392
12455,42,155,2.876893405686581,18.898308747961877,-3,2.9691899751873896,18.459313900161657,-87.15507251023661
12456,42,156,2.9691899751873896,18.459313900161657,0,3.06125745098641,18.413495159804093,-80.76216630611194
12457,42,157,3.06125745098641,18.413495159804093,3,-3.128142965370523,18.756978164530643,-93.10881504545338
12458,42,158,-3.128142965370523,18.756978164530643,3,-3.032932309729781,19.04213112814837,-91.25366776717382
12459,42,159,-3.032932309729781,19.04213112814837,3,-2.936589061418356,19.268649662285092,-89.24586255899764
12460,42,160,-2.936589061418356,19.268649662285092,3,-2.8394044243382615,19.436927416018882,-87.09050216231711
12461,42,161,-2.8394044243382615,19.436927416018882,-3,-2.746095029481605,18.661878971331284,-81.53176222877957
12462,42,162,-2.746095029481605,18.661878971331284,-3,-2.6568898953663393,17.841026823053173,-76.12554339058906
12463,42,163,-2.6568898953663393,17.841026823053173,3,-2.5675645346874902,17.8650721357698,-73.87801844055079
12464,42,164,-2.5675645346874902,17.8650721357698,3,-2.478348517542812,17.843203428935656,-71.5490477326714
12465,42,165,-2.478348517542812,17.843203428935656,3,-2.389456480104906,17.778407487581244,-69.15468863102512
12466,42,166,-2.389456480104906,17.778407487581244,-3,-2.3055170878660998,16.787878447761262,-63.760331489893616
12467,42,167,-2.3055170878660998,16.787878447761262,-3,-2.2266652035099646,15.77037687122703,-58.66066830866361
12468,42,168,-2.2266652035099646,15.77037687122703,3,-2.1485789684169982,15.617247018593282,-56.47179836159534
12469,42,169,-2.1485789684169982,15.617247018593282,3,-2.071386203035907,15.438553076218248,-54.28809611935836
12470,42,170,-2.071386203035907,15.438553076218248,3,-1.995197292690562,15.23778206906903,-52.12306142224291
12471,42,171,-1.995197292690562,15.23778206906903,-3,-1.924535990245352,14.132260489041979,-47.491272541761994
12472,42,172,-1.924535990245352,14.132260489041979,3,-1.8550066152797313,13.905874993124131,-45.542583646097334
12473,42,173,-1.8550066152797313,13.905874993124131,3,-1.7866647777553732,13.668367504871602,-43.64328216518128
12474,42,174,-1.7866647777553732,13.668367504871602,0,-1.7217666185516445,12.979631840745737,-31.669485715923877
12475,42,175,-1.7217666185516445,12.979631840745737,3,-1.6581042219498396,12.732479320360968,-38.95815101858138
12476,42,176,-1.6581042219498396,12.732479320360968,0,-1.5979056341763835,12.03971755469122,-27.261991958337145
12477,42,177,-1.5979056341763835,12.03971755469122,3,-1.538937882823066,11.793550270663514,-34.75043183460645
12478,42,178,-1.538937882823066,11.793550270663514,3,-1.48119071183675,11.549434197263206,-33.30857265184857
12479,42,179,-1.48119071183675,11.549434197263206,3,-1.4246439678028484,11.309348806780308,-31.938189218327537
12480,42,180,-1.4246439678028484,11.309348806780308,3,-1.3692683303095587,11.075127498657935,-30.64032371309655
12481,42,181,-1.3692683303095587,11.075127498657935,3,-1.31502603003349,10.848460055213755,-29.41537585528505
12482,42,182,-1.31502603003349,10.848460055213755,3,-1.2618715428056766,10.630897445562647,-28.263197002520936
12483,42,183,-1.2618715428056766,10.630897445562647,3,-1.2097522500871987,10.423858543695594,-27.183185226852764
12484,42,184,-1.2097522500871987,10.423858543695594,0,-1.1608245446893195,9.785541079575852,-16.31324953977248
12485,42,185,-1.1608245446893195,9.785541079575852,-3,-1.117223829658468,8.720143006170304,-22.845034832589754
12486,42,186,-1.117223829658468,8.720143006170304,3,-1.0744224262850819,8.56028067467723,-22.09975827344686
12487,42,187,-1.0744224262850819,8.56028067467723,0,-1.0345713768808695,7.970209880842464,-11.704114223773775
12488,42,188,-1.0345713768808695,7.970209880842464,3,-0.9953732576893464,7.839623838304635,-20.09980980322694
12489,42,189,-0.9953732576893464,7.839623838304635,0,-0.9589769916757773,7.2792532027138135,-9.89693707173955
12490,42,190,-0.9589769916757773,7.2792532027138135,0,-0.9252997941490247,6.735439505350525,-8.81751307828479
12491,42,191,-0.9252997941490247,6.735439505350525,3,-0.8920457005098048,6.650818727843988,-17.402066634054172
12492,42,192,-0.8920457005098048,6.650818727843988,3,-0.8591506903976376,6.579002022433452,-17.019026305172034
12493,42,193,-0.8591506903976376,6.579002022433452,0,-0.8287648845958047,6.0771611603665905,-7.127444946602307
12494,42,194,-0.8287648845958047,6.0771611603665905,3,-0.7985928466313187,6.034407592897205,-15.83016017317511
12495,42,195,-0.7985928466313187,6.034407592897205,3,-0.7685714028567809,6.004288754907539,-15.558658351677114
12496,42,196,-0.7685714028567809,6.004288754907539,3,-0.7386362716407436,5.987026243207468,-15.312366032602185
12497,42,197,-0.7386362716407436,5.987026243207468,3,-0.7087220164883588,5.982851030476985,-15.09088512856458
12498,42,198,-0.7087220164883588,5.982851030476985,3,-0.6787619816687828,5.992006963915191,-14.894003884355481
12499,42,199,-0.6787619816687828,5.992006963915191,0,-0.6509036976130295,5.571656811150662,-5.222714079955727
12500,42,200,-0.6509036976130295,5.571656811150662,3,-0.6228498440445087,5.610770713704159,-14.087784441307372
12501,42,201,-0.6228498440445087,5.610770713704159,0,-0.5967505751579338,5.219853777314985,-4.505243590411576
12502,42,202,-0.5967505751579338,5.219853777314985,0,-0.572526804874911,4.844754056604568,-3.986098898400014
12503,42,203,-0.572526804874911,4.844754056604568,0,-0.550103622761296,4.4846364227230096,-3.5242663632768942
12504,42,204,-0.550103622761296,4.4846364227230096,0,-0.5294103297703423,4.138658598190732,-3.11422598557552
12505,42,205,-0.5294103297703423,4.138658598190732,0,-0.5103804433660234,3.8059772808637815,-2.7509872910976196
12506,42,206,-0.5103804433660234,3.8059772808637815,0,-0.49295167820943153,3.4857530313183775,-2.4300542047820004
12507,42,207,-0.49295167820943153,3.4857530313183775,0,-0.47706590770944246,3.177154099997809,-2.14739021900646
12508,42,208,-0.47706590770944246,3.177154099997809,3,-0.4604536245942819,3.322456623032107,-11.163959503203051
12509,42,209,-0.4604536245942819,3.322456623032107,-3,-0.4475076520158827,2.5891945156798384,-10.671708317066496
12510,42,210,-0.4475076520158827,2.5891945156798384,3,-0.43373319489066886,2.754891425042769,-10.699565098127753
12511,42,211,-0.43373319489066886,2.754891425042769,0,-0.42131540951060714,2.4835570760123407,-1.5043389464365498
12512,42,212,-0.42131540951060714,2.4835570760123407,0,-0.4102099317859401,2.2210955449334047,-1.33468748265143
12513,42,213,-0.4102099317859401,2.2210955449334047,0,-0.4003761358199077,1.9667591932064785,-1.1883194230766259
12514,42,214,-0.4003761358199077,1.9667591932064785,-3,-0.393992535579891,1.2767200480033485,-9.939151998560726
12515,42,215,-0.393992535579891,1.2767200480033485,0,-0.38879859921248244,1.0387872734817134,-0.8637296537027
12516,42,216,-0.38879859921248244,1.0387872734817134,3,-0.3825550879908586,1.248702244324769,-9.88766770623664
12517,42,217,-0.3825550879908586,1.248702244324769,0,-0.3774687212401458,1.0172733501425546,-0.81589768446438
12518,42,218,-0.3774687212401458,1.0172733501425546,3,-0.3713007505560936,1.2335941368104482,-9.841496686254903
12519,42,219,-0.3713007505560936,1.2335941368104482,3,-0.3640427959520075,1.451590920817216,-9.873347406562672
12520,42,220,-0.3640427959520075,1.451590920817216,-3,-0.36011445570700806,0.7856680489998878,-9.710139534367702
12521,42,221,-0.36011445570700806,0.7856680489998878,-3,-0.3594782124577718,0.12724864984725048,-9.64774214804797
12522,42,222,-0.3594782124577718,0.12724864984725048,0,-0.3598904925222081,-0.08245601288726143,-0.6482857324455141
12523,42,223,-0.3598904925222081,-0.08245601288726143,3,-0.35912857099649187,0.15238430514324944,-9.64718875017531
12524,42,224,-0.35912857099649187,0.15238430514324944,-3,-0.3616306931176226,-0.5004244242261406,-9.678926251459867
12525,42,225,-0.3616306931176226,-0.5004244242261406,3,-0.3629467343012524,-0.2632082367259599,-9.665579517287759
12526,42,226,-0.3629467343012524,-0.2632082367259599,3,-0.3630898276487592,-0.028618669501356997,-9.65925301753443
12527,42,227,-0.3630898276487592,-0.028618669501356997,3,-0.36206974788939983,0.20401595187187027,-9.659634762545286
12528,42,228,-0.36206974788939983,0.20401595187187027,3,-0.3598929658739579,0.4353564030883794,-9.666568254198774
12529,42,229,-0.3598929658739579,0.4353564030883794,3,-0.3565626892174457,0.666055331302443,-9.680047727145524
12530,42,230,-0.3565626892174457,0.666055331302443,3,-0.3520788894325513,0.8967599569788908,-9.700215563964372
12531,42,231,-0.3520788894325513,0.8967599569788908,3,-0.3464383158598152,1.128114714547208,-9.727361814396719
12532,42,232,-0.3464383158598152,1.128114714547208,0,-0.341849983028173,0.9176665663284421,-0.6685182471775141
12533,42,233,-0.341849983028173,0.9176665663284421,3,-0.33607718019636756,1.1545605663610854,-9.698040365383312
12534,42,234,-0.33607718019636756,1.1545605663610854,0,-0.3313287153344229,0.9496929723889327,-0.6390852622062877
12535,42,235,-0.3313287153344229,0.9496929723889327,3,-0.3253676047784011,1.1922221112043523,-9.671459747440625
12536,42,236,-0.3253676047784011,1.1922221112043523,0,-0.3204022935407543,0.9930622475293691,-0.6119054112776865
12537,42,237,-0.3204022935407543,0.9930622475293691,-3,-0.3186263397714377,0.35519075386331467,-9.520229769143718
12538,42,238,-0.3186263397714377,0.35519075386331467,3,-0.3155782701121622,0.6096139318550977,-9.535111137426107
12539,42,239,-0.3155782701121622,0.6096139318550977,3,-0.31125966522972065,0.8637209764883129,-9.559014288517181
12540,42,240,-0.31125966522972065,0.8637209764883129,3,-0.30566849786829814,1.118233472284503,-9.592210762799054
12541,42,241,-0.30566849786829814,1.118233472284503,3,-0.29879914116482986,1.3738713406936531,-9.635156879882137
12542,42,242,-0.29879914116482986,1.3738713406936531,-3,-0.29507333550911835,0.7451611311423004,-9.49086787777891
12543,42,243,-0.29507333550911835,0.7451611311423004,0,-0.29223989367982345,0.5666883658589787,-0.45913434768996453
12544,42,244,-0.29223989367982345,0.5666883658589787,-3,-0.2924991228729299,-0.051845838621287,-9.4280474835054
12545,42,245,-0.2924991228729299,-0.051845838621287,0,-0.29361154646234455,-0.22248471788293173,-0.4359886460491923
12546,42,246,-0.29361154646234455,-0.22248471788293173,-3,-0.29778898824208927,-0.835488355948939,-9.513195486883863
12547,42,247,-0.29778898824208927,-0.835488355948939,3,-0.30058782301668174,-0.5597669549184909,-9.483099101111412
12548,42,248,-0.30058782301668174,-0.5597669549184909,3,-0.3020270058957897,-0.28783657582158384,-9.464386550889946
12549,42,249,-0.3020270058957897,-0.28783657582158384,-3,-0.30655245676183557,-0.9050901732091781,-9.551790865897567
12550,42,250,-0.30655245676183557,-0.9050901732091781,3,-0.3097213338822175,-0.6337754240763873,-9.519803652125221
12551,42,251,-0.3097213338822175,-0.6337754240763873,3,-0.3115534398830884,-0.3664212001741809,-9.498754179108635
12552,42,252,-0.3115534398830884,-0.3664212001741809,3,-0.31206463666772694,-0.10223935692770497,-9.487966975903301
12553,42,253,-0.31206463666772694,-0.10223935692770497,3,-0.3112669283294993,0.15954166764552796,-9.48698085772992
12554,42,254,-0.3112669283294993,0.15954166764552796,0,-0.3113840140894579,-0.0234171519917159,-0.48485485745305884
12555,42,255,-0.3113840140894579,-0.0234171519917159,0,-0.31240891057576403,-0.20497929726123493,-0.4921982882662497
12556,42,256,-0.31240891057576403,-0.20497929726123493,0,-0.31433725294563425,-0.3856684739740439,-0.5089135601287851
12557,42,257,-0.31433725294563425,-0.3856684739740439,3,-0.3149517727303627,-0.12290395694568501,-9.49748363399328
12558,42,258,-0.3149517727303627,-0.12290395694568501,-3,-0.3186956801813022,-0.7487814901879016,-9.563902054835916
12559,42,259,-0.3186956801813022,-0.7487814901879016,3,-0.3211235346357399,-0.4855708908875409,-9.539179531492488
12560,42,260,-0.3211235346357399,-0.4855708908875409,0,-0.3244681804896415,-0.6689291707803225,-0.5711446243033779
12561,42,261,-0.3244681804896415,-0.6689291707803225,-3,-0.33094718238244153,-1.2958003785600118,-9.715540049742012
12562,42,262,-0.33094718238244153,-1.2958003785600118,3,-0.33612270249012305,-1.0351040215363074,-9.672036389186383
12563,42,263,-0.33612270249012305,-1.0351040215363074,-3,-0.34445064030743977,-1.6655875634633408,-9.870649411197402
12564,42,264,-0.34445064030743977,-1.6655875634633408,0,-0.3537135903676063,-1.8525900120333085,-0.9687754953222714
12565,42,265,-0.3537135903676063,-1.8525900120333085,0,-0.363929894820829,-2.0432608906445413,-1.0797163484452508
12566,42,266,-0.363929894820829,-2.0432608906445413,-3,-0.3773357904066704,-2.681179117168285,-10.430783639443064
12567,42,267,-0.3773357904066704,-2.681179117168285,3,-0.389511866085669,-2.435215135799713,-10.351624744870502
12568,42,268,-0.389511866085669,-2.435215135799713,3,-0.40050144754217953,-2.1979162913021044,-10.285090649774025
12569,42,269,-0.40050144754217953,-2.1979162913021044,3,-0.4103441071120036,-1.9685319139648092,-10.229423220837534
12570,42,270,-0.4103441071120036,-1.9685319139648092,3,-0.4190758423734344,-1.7463470522861653,-10.183095611007875
12571,42,271,-0.4190758423734344,-1.7463470522861653,-3,-0.4311602119473559,-2.4168739147842895,-10.513623593828918
12572,42,272,-0.4311602119473559,-2.4168739147842895,-3,-0.44660306379926173,-3.0885703703811727,-10.951198176254087
12573,42,273,-0.44660306379926173,-3.0885703703811727,3,-0.46098803720000353,-2.87699468014836,-10.890259691167756
12574,42,274,-0.46098803720000353,-2.87699468014836,0,-0.4765774251985433,-3.117877599707954,-2.107746283720429
12575,42,275,-0.4765774251985433,-3.117877599707954,0,-0.4934028493062972,-3.3650848215507794,-2.349611444141007
12576,42,276,-0.4934028493062972,-3.3650848215507794,-3,-0.513714063907517,-4.062242920243962,-11.9696924515891
12577,42,277,-0.513714063907517,-4.062242920243962,3,-0.533104992918415,-3.878185802179606,-11.925037178995463
12578,42,278,-0.533104992918415,-3.878185802179606,3,-0.5516328089106369,-3.7055631984444006,-11.894613641099745
12579,42,279,-0.5516328089106369,-3.7055631984444006,3,-0.5693514807968357,-3.543734377239763,-11.876610877070839
12580,42,280,-0.5693514807968357,-3.543734377239763,3,-0.5863119915032533,-3.3921021412835115,-11.869444450592573
12581,42,281,-0.5863119915032533,-3.3921021412835115,3,-0.6025625416034824,-3.250110020045827,-11.87172959695847
12582,42,282,-0.6025625416034824,-3.250110020045827,3,-0.6181487396893764,-3.1172396171788126,-11.882257604988734
12583,42,283,-0.6181487396893764,-3.1172396171788126,3,-0.6331137802575413,-2.9930081136329725,-11.899975050587251
12584,42,284,-0.6331137802575413,-2.9930081136329725,3,-0.6474986098790818,-2.8769659243081147,-11.923965541939722
12585,42,285,-0.6474986098790818,-2.8769659243081147,-3,-0.6657730551196314,-3.654889048109914,-12.552090200016018
12586,42,286,-0.6657730551196314,-3.654889048109914,-3,-0.6879489494543222,-4.435178866938168,-13.33344994345002
12587,42,287,-0.6879489494543222,-4.435178866938168,3,-0.7096154015796147,-4.333290425058511,-13.395510681585366
12588,42,288,-0.7096154015796147,-4.333290425058511,3,-0.7308256866976361,-4.242057023604302,-13.470035700836416
12589,42,289,-0.7308256866976361,-4.242057023604302,0,-0.7538462259527862,-4.604107851030008,-4.961201572307911
12590,42,290,-0.7538462259527862,-4.604107851030008,3,-0.7764973745813684,-4.530229725716433,-14.067039000435269
12591,42,291,-0.7764973745813684,-4.530229725716433,-3,-0.8032615163183249,-5.352828347391296,-15.091422449653656
12592,42,292,-0.8032615163183249,-5.352828347391296,-3,-0.8341616471515133,-6.180026166637686,-16.298400609925277
12593,42,293,-0.8341616471515133,-6.180026166637686,0,-0.8670118242375866,-6.570035417214666,-8.075084055184448
12594,42,294,-0.8670118242375866,-6.570035417214666,-3,-0.904076204056029,-7.412875963688474,-18.581841919004823
12595,42,295,-0.904076204056029,-7.412875963688474,-3,-0.9453906649379196,-8.262892176378113,-20.296356258603872
12596,42,296,-0.9453906649379196,-8.262892176378113,0,-0.9887795119128613,-8.677769394988346,-12.41879278315282
12597,42,297,-0.9887795119128613,-8.677769394988346,0,-1.0342992151477293,-9.10394064697359,-13.63704786263784
12598,42,298,-1.0342992151477293,-9.10394064697359,0,-1.0820043657417222,-9.541030118798583,-14.956792810202904
12599,42,299,-1.0820043657417222,-9.541030118798583,0,-1.131946886869103,-9.98850422547613,-16.383540439698717
12600,43,0,2.028695145774865,23.024446532500107,-3,2.143342019732264,22.929374791479752,-84.54519790056462
12601,43,1,2.143342019732264,22.929374791479752,-3,2.2573498723506735,22.801570523681956,-86.4693040656522
12602,43,2,2.2573498723506735,22.801570523681956,0,2.372740304726853,23.0780864752359,-81.409290304223
12603,43,3,2.372740304726853,23.0780864752359,-3,2.487055050854254,22.86294922548018,-92.19865885858675
12604,43,4,2.487055050854254,22.86294922548018,-3,2.600046087768659,22.59820738288098,-93.86909598457518
12605,43,5,2.600046087768659,22.59820738288098,-3,2.7114471697438973,22.28021639504771,-95.40053303257622
12606,43,6,2.7114471697438973,22.28021639504771,-3,2.8209789687896536,21.90635980915124,-96.77847172056735
12607,43,7,2.8209789687896536,21.90635980915124,-3,2.9283543197621578,21.475070194500844,-97.9941590962223
12608,43,8,2.9283543197621578,21.475070194500844,0,3.035498889274128,21.428913902394093,-91.99110263754422
12609,43,9,3.035498889274128,21.428913902394093,-3,3.1398854256317033,20.877307271514987,-101.88059832139717
12610,43,10,3.1398854256317033,20.877307271514987,3,-3.037527386790356,21.154498951505406,-99.88414571643158
12611,43,11,-3.037527386790356,21.154498951505406,3,-2.9306931909532636,21.36683916741851,-97.5989944981321
12612,43,12,-2.9306931909532636,21.36683916741851,3,-2.823118594657875,21.514919259077725,-95.13916806997864
12613,43,13,-2.823118594657875,21.514919259077725,0,-2.7173328217406802,21.15715458343891,-81.68200732729885
12614,43,14,-2.7173328217406802,21.15715458343891,3,-2.6113983308372903,21.186898180677954,-87.9854716633404
12615,43,15,-2.6113983308372903,21.186898180677954,0,-2.5078107740107893,20.717511365300183,-74.36710210835719
12616,43,16,-2.5078107740107893,20.717511365300183,0,-2.406807942150646,20.200566372028682,-69.76991052707075
12617,43,17,-2.406807942150646,20.200566372028682,3,-2.306385725537819,20.084443322565438,-75.9355619325574
12618,43,18,-2.306385725537819,20.084443322565438,3,-2.206750099603757,19.92712518681237,-73.05776183159514
12619,43,19,-2.206750099603757,19.92712518681237,-3,-2.1125128214045903,18.84745563983328,-66.83621051254224
12620,43,20,-2.1125128214045903,18.84745563983328,0,-2.021570428712465,18.18847853842502,-53.51581014549826
12621,43,21,-2.021570428712465,18.18847853842502,-3,-1.9362404534312991,17.065995056233202,-56.86995419345682
12622,43,22,-1.9362404534312991,17.065995056233202,3,-1.8521474681926355,16.818597047732702,-54.438771885062266
12623,43,23,-1.8521474681926355,16.818597047732702,-3,-1.7737917984710865,15.67113394430981,-49.29013063166637
12624,43,24,-1.7737917984710865,15.67113394430981,3,-1.696752321648583,15.407895364500733,-47.1351661614396
12625,43,25,-1.696752321648583,15.407895364500733,-3,-1.6254868927158213,14.253085786552322,-42.52608363583666
12626,43,26,-1.6254868927158213,14.253085786552322,3,-1.5555374369212753,13.989891158909206,-40.67018905213065
12627,43,27,-1.5555374369212753,13.989891158909206,3,-1.486897522292535,13.72798292574807,-38.90007272996145
12628,43,28,-1.486897522292535,13.72798292574807,3,-1.4195465909529044,13.470186267926108,-37.220154428692574
12629,43,29,-1.4195465909529044,13.470186267926108,0,-1.3556663942185125,12.776039346878367,-25.51187500136554
12630,43,30,-1.3556663942185125,12.776039346878367,3,-1.2929791861227269,12.537441619157137,-33.077720114110306
12631,43,31,-1.2929791861227269,12.537441619157137,3,-1.2314300698778349,12.309823248978388,-31.73527492710553
12632,43,32,-1.2314300698778349,12.309823248978388,3,-1.1709545078643442,12.095112402698145,-30.484846700829394
12633,43,33,-1.1709545078643442,12.095112402698145,-3,-1.115910100006186,11.008881571631663,-27.345824102300206
12634,43,34,-1.115910100006186,11.008881571631663,3,-1.061754788737343,10.831062253768566,-26.36780711153442
12635,43,35,-1.061754788737343,10.831062253768566,3,-1.0084070190431322,10.669553938842185,-25.468361705663558
12636,43,36,-1.0084070190431322,10.669553938842185,0,-0.9579950580875999,10.082392191106461,-14.754235886129774
12637,43,37,-0.9579950580875999,10.082392191106461,3,-0.9081970636155079,9.959598894418397,-23.04347054556917
12638,43,38,-0.9081970636155079,9.959598894418397,3,-0.8589201989952411,9.85537292405337,-22.40155708842655
12639,43,39,-0.8589201989952411,9.85537292405337,0,-0.8122830684279598,9.32742611345624,-11.999106706472247
12640,43,40,-0.8122830684279598,9.32742611345624,-3,-0.7703872785111587,8.379157983360221,-18.988511645470084
12641,43,41,-0.7703872785111587,8.379157983360221,0,-0.7308920940315906,7.899036895913627,-8.910494653889895
12642,43,42,-0.7308920940315906,7.899036895913627,0,-0.6936926630461947,7.439886197079187,-7.941238216369548
12643,43,43,-0.6936926630461947,7.439886197079187,0,-0.6586871245363682,7.001107701965292,-7.070894545601719
12644,43,44,-0.6586871245363682,7.001107701965292,3,-0.6235614718281727,7.025130541639105,-15.87939045844964
12645,43,45,-0.6235614718281727,7.025130541639105,-3,-0.5926641446160179,6.179465442430959,-14.574833256987027
12646,43,46,-0.5926641446160179,6.179465442430959,0,-0.5636706376549231,5.798701392218968,-4.951116722383758
12647,43,47,-0.5636706376549231,5.798701392218968,0,-0.5364937116661718,5.43538519775026,-4.39346873807899
12648,43,48,-0.5364937116661718,5.43538519775026,-3,-0.5132656127994564,4.645619773343083,-12.47538625425963
12649,43,49,-0.5132656127994564,4.645619773343083,0,-0.4916796618381485,4.317190192261572,-3.0725575649423313
12650,43,50,-0.4916796618381485,4.317190192261572,0,-0.47166661821610023,4.002608724409651,-2.7144346537690875
12651,43,51,-0.47166661821610023,4.002608724409651,0,-0.4531613001788179,3.7010636074564722,-2.3965630025426554
12652,43,52,-0.4531613001788179,3.7010636074564722,-3,-0.4383180158808428,2.9686568595950167,-10.841905770230648
12653,43,53,-0.4383180158808428,2.9686568595950167,-3,-0.4270677618977373,2.2500507966210925,-10.418207224999234
12654,43,54,-0.4270677618977373,2.2500507966210925,3,-0.4149205444741415,2.429443484719166,-10.45101485567803
12655,43,55,-0.4149205444741415,2.429443484719166,3,-0.4018506512335279,2.613978648122711,-10.490708166768195
12656,43,56,-0.4018506512335279,2.613978648122711,0,-0.3900453670547042,2.3610568357647375,-1.3181358799753342
12657,43,57,-0.3900453670547042,2.3610568357647375,0,-0.3794622746398478,2.1166184829712846,-1.1679654696198025
12658,43,58,-0.3794622746398478,2.1166184829712846,-3,-0.3722779931101296,1.4368563059436334,-9.899410125163527
12659,43,59,-0.3722779931101296,1.4368563059436334,0,-0.36623004020877553,1.2095905802708171,-0.8169331489445959
12660,43,60,-0.36623004020877553,1.2095905802708171,-3,-0.36350808737047,0.5443905676611019,-9.690326756934525
12661,43,61,-0.36350808737047,0.5443905676611019,3,-0.35964702768831147,0.7722119364317049,-9.706361050101945
12662,43,62,-0.35964702768831147,0.7722119364317049,-3,-0.35907622945313056,0.11415964703617787,-9.645981935292529
12663,43,63,-0.35907622945313056,0.11415964703617787,3,-0.35733682872723044,0.34788014518002586,-9.650550105365218
12664,43,64,-0.35733682872723044,0.34788014518002586,3,-0.3544333369427159,0.5806983569029036,-9.661836009852717
12665,43,65,-0.3544333369427159,0.5806983569029036,3,-0.35036698881222805,0.8132696260975687,-9.679925882720028
12666,43,66,-0.35036698881222805,0.8132696260975687,0,-0.34735124793216976,0.6031481760116556,-0.639643219422797
12667,43,67,-0.34735124793216976,0.6031481760116556,0,-0.34536930827699935,0.3963879310340814,-0.612112134685613
12668,43,68,-0.34536930827699935,0.3963879310340814,0,-0.34440737484517825,0.19238668636421924,-0.5967834629477561
12669,43,69,-0.34440737484517825,0.19238668636421924,3,-0.34223912093089703,0.4336507828562378,-9.604443379624948
12670,43,70,-0.34223912093089703,0.4336507828562378,0,-0.34108362171202067,0.23109984377526854,-0.5870308987802395
12671,43,71,-0.34108362171202067,0.23109984377526854,3,-0.33871406440902885,0.47391146059836653,-9.596095294391066
12672,43,72,-0.33871406440902885,0.47391146059836653,3,-0.3351335293979359,0.7161070022185951,-9.612853336496237
12673,43,73,-0.3351335293979359,0.7161070022185951,3,-0.3303416755428206,0.9583707710230563,-9.637475566477324
12674,43,74,-0.3303416755428206,0.9583707710230563,-3,-0.3287657267098591,0.31518976659230225,-9.550368974191759
12675,43,75,-0.3287657267098591,0.31518976659230225,3,-0.32594457546360656,0.5642302492505114,-9.563034908787683
